id,name,description,acronyme,billing_address_city,billing_address_country,billing_address_postalcode,date_fermeture,date_ouverture,directeur_unite_id,delegation_regionale,email,equivalence_autre_institut,etat_avancement_convention,idexternecpa,status,website,cotutelles,mandat_demander,typologie_mandat,thematique,thematique_mandat,annee_renouvellement,decision_apres_evaluation,vague_renouvellement,mandataire_unique_pi_valo,mandataire_unique_collab_rd,team_id,team_set_id,assigned_user_id,structure_valorisation_id,delegation_global_gestion_id,delegation_regionale_id,type_convention,pui,num_rnsr
c768d470-c1b0-11ee-a950-506b8df7f2c7,U1320 (mixte Reims),Viral cardiovascular infections and inflammatory response in human pathology,U1320,Reims,63,51100,,2024-01-01,f0340c6c-c1b0-11ee-9e8d-506b8df7f2c7,DR Est,,,en_negociation,46371856,actif,,Université de Reims Champagne - Ardennes; INSERM,,,0,,,,c,,,1,1,9291620,163441,,158457,convention_mixite,reims,201220201K
c91c76d8-4180-9392-e1de-589b4e2f35c2,U1242 (mixte Rennes I) - COSS,COSS,U1242,Rennes,63,35042,,2017-01-01,143760,DR Grand Ouest,,,,21457508,actif,,Université de Rennes I,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163982,,161356,,rennes,201521288D
c974684c-cbdd-11ee-b27a-506b8df7f2c7,U1324 ERL (mixte Aix-Marseille et CNRS),Viral Macromolecular Complexes,U1324,Marseille Cedex 09,63,13288,,2024-01-01,575ce981-382a-81d7-bc7e-6343e7768759,DR Provence-Alpes-Côte-d'Azur et Corse,,UMR7257,,47434365,actif,,Aix-Marseille Université; CNRS; INSERM,,,0,,,,c,Aix-Marseille Université,Aix-Marseille Université,1,1,9291620,163731,,158449,,marseille,202424523F
c9c9b742-cbde-11ee-9558-506b8df7f2c7,U1322 (mixte Franche-Comté) - LINC,Laboratoire de Recherches Intégratives en Neurosciences et Psychologie Cognitive (LINC),U1322,BESANCON,63,25030,,2024-01-01,224810,DR Est,,,en_negociation,47434837,actif,,"INSERM,Université de Franche Comté",,,0,,,,c,,,1,1,9291620,,,158457,convention_mixite,bourgogne,199113115Z
cb27bb93-2571-434f-0ce3-54f197f16c2d,"U1196 (ex U759) (mixte Paris XI, Curie et CNRS) - CMBC",Chimie et Modélisation pour la Biologie du Cancer (CMBC),U1196,Orsay Cedex,63,91405,,2015-01-01,8c6b220e-706c-03f1-0e41-56b1fcd43d2c,DR Paris-IDF Centre Est (ex Paris 6-12),,,,19156676,actif,,Université Paris-Sud (ex Paris XI); INSTITUT CURIE-PSL; CNRS,,,0,,,fermee/renouvelle,e,INSTITUT CURIE-PSL,INSTITUT CURIE-PSL,1,1,14578880,164192,,158452,,paris_psl,201521303V
cf3e3797-6302-6fbe-f3a1-5c5033867457,US038 (mixte Strasbourg) - CRBS,Centre de recherche en biomédecine de Strasbourg,US038,Strasbourg,63,67000,,2019-01-01,144955,DR Est,,UMS_38,,24053792,actif,,Université de Strasbourg,,,0,,,,c,Université de Strasbourg,Université de Strasbourg,1,1,9291620,163734,,158457,,strasbourg,201923108P
cfb34586-e2ff-51d3-7216-589b2bbed7c9,U1234 (ex U905) (mixte Rouen) - PANTHER,"PANTHER : Physiopathologie, Autoimmunité, Maladies Neuromusculaires et THErapies Régénératrices",U1234,Rouen,63,76000,,2017-01-01,145356,DR Nord Ouest,,,,21457160,actif,,Université de Rouen Normandie; Université de Rouen Normandie,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,200816534S
d1501901-4036-30b6-463a-589b2d77dc51,U1235 (ex U913) (mixte Nantes) - TENS,The enteric nervous system in gut and brain disorders,U1235,Nantes,63,44000,,2017-01-01,143163,DR Grand Ouest,,,,21457172,actif,,Université de Nantes,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163982,,161356,,nantes,201722764Z
d295093c-5dca-d7ff-2ebf-5cc86071fecb,US037 (mixte Paris VI) - PASS,Production et analyse des données en sciences de la vie et en santé - PASS,US037,PARIS CEDEX 05,63,75252,,2019-01-01,223146,DR Paris-IDF Centre Est (ex Paris 6-12),,,,24368779,actif,,Sorbonne Université,,,0,,,,c,,,1,1,9291620,,,158452,,sorbonne_u,201923219K
d381e611-79d3-f983-76d3-5715029538b0,"US026 (mixte INRA, CEA et CNRS)","Unité de services
FRANCE GENOMIQUE",US026,EVRY,63,91057,,2014-01-01,32ca6b4c-e970-11ef-8c3d-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,20404472,actif,,CEA - Commissariat à l'énergie atomique et aux énergies alternatives; Institut National de la Recherche Agronomique; CNRS,,,0,,,,e,,,1,1,14578880,,,158452,,,201420834P
d49f1617-3485-31d7-f6e4-6212af95ffd6,U1308 (mixte Limoges et CHU Limoges) - CAPTuR,"Contrôle de l'activation cellulaire, progression tumorale et résistance thérapeutique",U1308,Limoges,63,87025,,2022-01-01,143339,DR Nouvelle Aquitaine,,,,32530014,actif,,Université de Limoges; Centre Hospitalier Universitaire de Limoges,,,0,,,,b,Université de Limoges,Université de Limoges,1,1,9291620,b627f38d-4cab-941e-1a7d-5e299884fd66,,158454,,,200415102C
d4ac4ccc-e92b-11ef-aed1-506b8df7f2c7,U1338 ERL (ex U1284)(mixte ?),Evolution et ingénierie des systèmes dynamiques,U1338,Paris,63,75005,,2025-01-01,145765,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67859807,actif,,INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
d6524a66-e94b-11ef-bfc5-506b8df7f2c7,UA019 (mixte ESPCI),Maintenance du système nerveux et comportement,UA019,,63,,,2024-12-01,3ecadaa0-e94b-11ef-9788-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67869628,actif,,Ecole Supérieure de Physique et de Chimie Industrielles de la Ville de Paris_PSL; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
d741ec11-4849-1dee-c793-5ea713d19374,"U1278 ERL (mixte Curie, CNRS et Paris Saclay)","RNA biology, signaling and cancer",U1278,Orsay,63,91405,,2020-01-01,142383,DR Paris-IDF Sud (ex Paris 11),,,,26479537,actif,,INSTITUT CURIE-PSL; Université Paris-Saclay,,,0,,,,e,INSTITUT CURIE-PSL,INSTITUT CURIE-PSL,1,1,9291620,164192,,158456,,paris_psl,202023576U
d7f38093-2bc0-73df-d460-5c38650c3b77,U1273 (mixte CNRS et ESPCI) - PhysMed,Physique pour la Médecine (ex U979),U1273,Paris,63,75015,,2019-01-01,143768,DR Paris-IDF Centre Est (ex Paris 6-12),,,,23997128,actif,,Ecole Supérieure de Physique et de Chimie Industrielles de la Ville de Paris_PSL; CNRS,,,0,,,,d,,,1,1,9291620,150f25f9-6489-e45c-605d-60a6102cc9d2,,158452,,paris_psl,201922842A
d8977400-f149-3101-27db-5ea6dc345440,"US041 (mixte Lille, CNRS, IPL et CHRU Lille)",Plateformes Lilloises en Biologie Santé,US041,Villeneuve d'Ascq,63,59655,,2020-01-01,145965,DR Nord Ouest,,,,26477902,actif,,CNRS; Institut Pasteur de Lille; Université de Lille; Centre Hospitalier Universitaire de Lille (NE PAS UTILISER),,,0,,,,e,,,1,1,9291620,,,157179,,lille,202023463W
d95bb0e6-863c-dcb3-0ed9-5c502dd8d070,U1266 (mixte Paris V) - IPNP,Institut de Psychiatrie et Neurosciences de Paris,U1266,Paris,63,75014,,2019-01-01,140045,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1266 - IPNP,,24053660,actif,,Université Paris Descartes (Paris V),,alliance,0,,2024,,d,Alliance,INSERM / INSERM-TRANSFERT,1,1,9291620,163410,,161184,,paris_cite,200816530M
d9ab9eee-2d6b-95ba-1c25-602c05ed23c5,U1289 ERL CNRS (mixte CNRS),Nouvelles molécules antipaludiques et approches pharmacologiques,U1289,Toulouse,63,31077,,2021-01-01,146065,DR Occitanie Pyrénées,,,,29199035,actif,,CNRS,,,0,,,,a,,,1,1,9291620,163246,,158450,,toulouse,202123862A
d9dea502-df2e-11ef-b015-506b8df7f2c7,U1334 (mixte Paris Cité et CNRS ) - NABI,"Nanomédecine, Biologie extracellulaire, Intégratome et Innovations en santé
Fusion de l'U1275 et l'U1316",U1334,Paris,63,75006,,2025-01-01,c6fdfcb1-0a46-d699-ae7b-58dbcf8a4809,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67291002,actif,,CNRS; Université Paris Cité; INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,202524640D
dac1c02f-e5d4-fce4-240b-602c09e8d5ed,U1295 (mixte Toulouse III) - CERPOP,"Centre d'Epidémiologie et de Recherche en Santé des Populations de Toulouse
ex U1027
Partenariat : IRD",U1295,Toulouse Cedex 7,63,31073,,2021-01-01,146294,DR Occitanie Pyrénées,,,,29199129,actif,,Université Paul Sabatier Toulouse III,,,0,,,,a,Université Paul Sabatier Toulouse III,Université Paul Sabatier Toulouse III,1,1,9291620,163246,,158450,,toulouse,202124019W
dc978423-caf8-0d60-a130-5a9543246f1b,U1263 (mixte Aix-Marseille et INRAE) - C2VN,CENTRE DE RECHERCHE EN CARDIOVASCULAIRE ET NUTRITION (C2VN),U1263,Marseille,63,13000,,2018-01-01,140745,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,22881638,actif,,Institut National de la Recherche Agronomique; Aix-Marseille Université,,,0,,2024,,c,SATT Sud Est (SATT PACA Corse SAS),Aix-Marseille Université,1,1,9291620,163731,163391,158449,convention_mixite,marseille,201822670T
dcf2c513-a4dd-a385-a498-5c5030a67ae0,U1271 (mixte Paris VII et CNRS) - B3OA,"Laboratoire de Biologie, Bioingéniérie et Bioimagerie ostéoarticulaires",U1271,Paris,63,75010,,2019-01-01,90c24f2b-4a3b-ac76-3f74-5481c494adbf,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR 7052 ; UMR_S 1271 - B3OA / RNSR 200112451J,,24053706,actif,,Université Paris Diderot – Paris 7 (Paris VII); CNRS,,alliance,0,,,,d,Alliance,,1,1,9291620,163410,,161184,,paris_cite,200112451J
de3ebf30-c4e8-15bf-97c4-603fb2a86557,U1296 (mixte Lyon II depuis 01/04/23 (Santé Armées jusqu'au 24/03/21)),"Radiations : Défense, Santé et Environnement
ex UA008",U1296,Lyon,63,69008,,2021-01-01,143181,DR Auvergne-Rhône-Alpes,,,,29304245,actif,,Université Lumière Lyon II; Direction Centrale du Service de Santé des Armées,,,0,,,,a,,,1,1,9291620,6d196e98-d18b-f223-f912-62d91c664fdd,,158451,,lyon,202124008J
de628dc1-5415-6178-ee2e-640106235cef,UA012 (mixte Pasteur Paris),Génomique fonctionnelle comparative,UA012,Paris,63,75015,,2021-09-01,e70098e4-38e9-fac0-9704-64010771eb95,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,36360347,actif,,Institut Pasteur Paris,,,0,,,,d,Institut Pasteur Paris,Institut Pasteur Paris,1,1,9291620,,,158452,convention_cadre,paris_cite,202124110V
de6396da-0fa1-87ac-e6cd-6209758ac94f,US052 (mixte Sorbonne univ et CNRS) - CATI,CATI : Centre d'Acquisition et de Traitement des Images,US052,Gif sur Yvette,63,91191,,2022-01-01,146205,DR Paris-IDF Sud (ex Paris 11),,,,32442095,actif,,CNRS; Sorbonne Université,,,0,,,,b,,,1,1,9291620,,,158456,,sorbonne_u,202224167C
dfa8edc2-20d3-fafa-396f-555ad8b9ecb9,U1204 (ex U829) (mixte Evry) - SABNP,STRUCTURE ET ACTIVITE DES BIOMOLECULES NORMALES ET PATHOLOGIQUES (SABNP),U1204,EVRY,63,91025,,2015-01-01,143514,DR Paris-IDF Sud (ex Paris 11),,,,19341827,actif,,Université d'Evry Val d'Essonne,,,0,,,,e,,,1,1,14578880,164192,,158456,,paris_saclay,201019093P
e0daa06e-faf9-11ee-b07c-506b8df7f2c7,US060 (mixte Aix-Marseille et CNRS),Plateforme multi-ingénierie des systèmes du vivant,US060,Marseille Cedex 9,63,13288,,2024-01-01,29885212-faf9-11ee-95a3-506b8df7f2c7,DR Provence-Alpes-Côte-d'Azur et Corse,,,,52652580,actif,,Aix-Marseille Université; CNRS; INSERM,,,0,,,,c,Aix-Marseille Université,Aix-Marseille Université,1,1,9291620,163731,,158449,,marseille,202424491W
e1b299bc-9f7e-da43-4239-5a95413ec988,U1262 (mixte Limoges et CNRS) - CRIBL,"CRIBL : CONTROLE DE LA REPONSE IMMUNE B ET LYMPHOPROLIFERATIONS
",U1262,Limoges,63,87000,,2018-01-01,202af983-802f-1a8f-30ad-60ca095d836c,DR Nouvelle Aquitaine,,,,22881577,actif,,Université de Limoges; CNRS,NON,,0,,,,b,Université de Limoges,Université de Limoges,1,1,9291620,b627f38d-4cab-941e-1a7d-5e299884fd66,,158454,,,201220214Z
e4b3e20d-3cb5-3116-a83f-640104ee8a49,UA013 (mixte Grenoble Alpes et CEA),Laboratoire de Biosciences et Bioingénierie pour la Santé,UA013,Grenoble Cedex 09,63,38054,,2023-01-01,da3ae794-cb50-b8d5-9fa2-586bcb0f00a9,DR Auvergne-Rhône-Alpes,,,,36360321,actif,,Université Grenoble Alpes; CEA - Commissariat à l'énergie atomique et aux énergies alternatives,,,0,,,,a,,,1,1,9291620,,,158451,,grenoble,202324381F
e6635d6b-b259-9de2-7149-62096cabb7ea,"US047 (mixte Saclay, Sorbonne univ, Univ de Paris et INED)",France Cohortes,US047,Paris,63,75013,,2020-09-15,145546,DR Paris-IDF Sud (ex Paris 11),,US 47 - FRANCE COHORTES,,32441900,actif,,UNIVERSITE DE PARIS (devenue Université Paris Cité en 2022); Sorbonne Université; Institut National d'Etudes Démographiques; Université Paris-Saclay,,,0,,,,a,,,1,1,9291620,,,158456,,paris_cite,202024042A
e6666586-e946-11ef-99de-506b8df7f2c7,"U1348 (ex U1244) (mixte Paris Cité, Paris XIII et IRD) - CEPED",Centre Population et Développement,U1348,Paris,63,75006,,2025-01-01,d9b03e55-f31f-150b-befe-589b53bb5d51,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67867825,actif,https://www.ceped.org,Université Paris Cité; Institut de Recherche pour le Développement (ex-ORSTOM); Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord); INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,
eb0a254c-dcca-11ef-ae63-506b8df7f2c7,U1330 (mixte Curie) - CONCERT,Mécanismes d’oncogenèse des tumeurs de l’enfant - Children's ONCology rEseaRch uniT,U1330,Paris,63,75005,,2025-01-01,deb846e0-9f18-c40d-aeac-56c618f53e0f,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67121816,actif,,INSTITUT CURIE-PSL; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
efe89421-20d9-0f64-6a81-5a953b7587c9,U1251 (mixte Aix-Marseille) - MMG,CENTRE DE GENETIQUE MEDICALE DE MARSEILLE (MMG),U1251,Marseille Cedex,63,13385,,2018-01-01,143493,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,22881333,actif,,Aix-Marseille Université,,,0,,,,c,SATT Sud Est (SATT PACA Corse SAS),Aix-Marseille Université,1,1,9291620,163731,163391,158449,convention_mixite,marseille,200816536U
f077c0f8-83f3-7584-92f3-5ea7dd33d624,U1287 (mixte Saclay et IGR),Hematopoietic stem cells and the development of myeloid malignancies,U1287,Villejuif Cedex,63,94805,,2020-01-01,223224,DR Paris-IDF Sud (ex Paris 11),,,,26480029,actif,,Institut Gustave Roussy; Université Paris-Saclay,,,0,,,,e,,,1,1,9291620,164192,,158456,,paris_saclay,202023574S
f12e5ed3-e90f-8b26-23fd-54f0552fecc5,"U1185 (ex U693, fusion avec U984) (mixte Paris XI) - PHYSENDO","Signalisation Hormonale, Physiopathologie Endocrinienne et Métabolique
""HORMENDO""",U1185,Le Kremlin-Bicêtre,63,94276,,2015-01-01,223759,DR Paris-IDF Sud (ex Paris 11),,,,19155248,actif,,Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,Université Paris-Sud (ex Paris XI),Université Paris-Sud (ex Paris XI),1,1,14578880,164192,,158456,,paris_saclay,200616378F
f1610db6-aa41-f6a1-5080-5808b7f02393,US031 (mixte Paris XI et CNRS) - IPSIT,"Unité de services
Ingénierie et Plateformes au service de l'Innovation Thérapeutique (UMS-IPSIT)",US031,CHATENAY MALABRY,63,92296,,2015-01-01,5c2ef22b-a221-a9bb-ea2a-6209801b64f3,DR Paris-IDF Sud (ex Paris 11),,,,21109889,actif,,CNRS; Université Paris-Saclay,,,0,,,,e,,,1,1,27b12bc1cedbd8c5cb705c94720c76da,164192,,158456,,paris_saclay,201521818E
f1805810-17c9-b588-b23b-5a954333fe40,U1252 (mixte Aix-Marseille et IRD) - SESSTIM,"SESSTIM (SCIENCES ECONOMIQUES ET SOCIALES DE LA SANTE ET TRAITEMENT DE L'INFORMATION MEDICALE)

ex 912",U1252,MARSEILLE Cedex 05,63,13385,,2018-01-01,145118,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,22881660,actif,,Institut de Recherche pour le Développement (ex-ORSTOM); Aix-Marseille Université,,,0,,2024,,c,SATT Sud Est (SATT PACA Corse SAS),Aix-Marseille Université,1,1,9291620,163731,163391,158449,convention_mixite,marseille,200817366W
f32ab965-41af-ea4d-12ec-6212b8a81893,U1311 (mixte Rouen et Caen) - DYNAMICURE,Dynamique Microbienne associée aux infections Urinaires et Respiratoires,U1311,Rouen Cedex 1,63,16183,,2022-01-01,7b046cb8-b08e-f355-e55f-591db564cdd3,DR Nord Ouest,,,,32530168,actif,,Université de Caen Normandie; Université de Rouen Normandie,,,0,,,,b,Université de Rouen Normandie,Université de Rouen Normandie; Université de Rouen Normandie,1,1,9291620,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,202224186Y
f7b05706-e933-11ef-9c94-506b8df7f2c7,U1344 (mixte Paris Cité et IRD) - MERIT,Santé Internationale de la mère et de l’enfant,U1344,Paris,63,75006,,2025-01-01,69e80720-e933-11ef-beef-506b8df7f2c7,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67862199,actif,,Université Paris Cité; Institut de Recherche pour le Développement (ex-ORSTOM); INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,
f90120b6-c1f4-11ee-b473-506b8df7f2c7,U1329 (mixte Strasbourg),"Strasbourg Translational NEuroscience and Psychiatry

Fusion U1118 + U1114",U1329,Strasbourg,63,67000,,2024-01-01,144955,DR Est,,,,46420166,actif,,Université de Strasbourg; INSERM,,,0,,,,c,Université de Strasbourg,Université de Strasbourg,1,1,9291620,,,158457,,strasbourg,202424457J
ff763f26-cbd6-11ee-a877-506b8df7f2c7,U1327 (mixte Tours) - ISCHEMIA,ISCHEMIA : Membrane Signalling and Inflammation in reperfusion injuries,U1327,Tours,63,37032,,2024-01-01,142917,DR Grand Ouest,,,,47430886,actif,,"Université de Tours,INSERM",,,0,,,,c,,,1,1,9291620,,,161356,,tours_orleans,202424503J
ff832900-e257-11ef-97cd-506b8df7f2c7,U1350 (mixte Lyon I),Pathobiologie et thérapie des maladies du foie,U1350,Lyon Cedex,63,69003,,2025-01-01,139222,DR Auvergne-Rhône-Alpes,,,,67458036,actif,,Université Lyon I (Claude-Bernard); INSERM,,,0,,,,a,,,1,1,9291620,,,158451,,,
U1214,U1214 (ex U825) (mixte Toulouse III) - ToNIC,TONIC (TOULOUSE NEUROIMAGING CENTER),U1214,TOULOUSE CEDEX 3,63,31059,,2016-01-01,145116,DR Occitanie Pyrénées,,,,20785897,actif,,Université Paul Sabatier Toulouse III,,,0,,,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163246,,158450,,toulouse,200716480M
